Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,TotalPrice,PaymentMethod
13-02-2024,North,Phone,11,185.52,Store D,Wholesale,0.15,Diana,1734.612,Credit Card
11-02-2023,Central,Desk,18,268.38,Store D,Wholesale,0.15,Alice,4106.214,Cash
17-06-2024,East,Printer,18,547.05,Store C,Wholesale,0.1,Carlos,8862.21,Cash
06-06-2024,South,Laptop,1,354.21,Store A,Wholesale,0.15,Carlos,301.0785,Online
26-11-2023,South,Chair,18,250.93,Store C,Wholesale,0.05,Bob,4290.903,Gift Card
07-04-2024,West,Printer,18,587.25,Store C,Wholesale,0.15,Carlos,8984.925,Online
03-02-2023,West,Desk,2,438.06,Store B,Retail,0,Frank,876.12,Online
25-11-2024,East,Chair,14,6.1,Store C,Wholesale,0.15,Carlos,72.59,Online
30-06-2024,North,Laptop,2,80.14,Store D,Wholesale,0,Carlos,160.28,Online
02-08-2023,South,Laptop,11,66.97,Store A,Retail,0.15,Bob,626.1695,Gift Card
22-02-2024,South,Chair,6,181.34,Store A,Wholesale,0,Alice,1088.04,Cash
29-11-2024,North,Monitor,15,570,Store D,Wholesale,0.05,Frank,8122.5,Gift Card
21-07-2023,North,Monitor,9,587.79,Store D,Wholesale,0.15,Bob,4496.5935,Online
14-04-2023,Central,Phone,6,196.31,Store C,Retail,0.1,Carlos,1060.074,Online
01-02-2023,North,Phone,8,430.06,Store B,Wholesale,0.05,Bob,3268.456,Debit Card
30-06-2024,East,Monitor,14,429.72,Store A,Retail,0.1,Eva,5414.472,Cash
18-10-2023,Central,Phone,13,127.34,Store D,Wholesale,0,Alice,1655.42,Credit Card
04-07-2024,East,Monitor,6,421.97,Store B,Wholesale,0.05,Bob,2405.229,Cash
04-07-2024,East,Tablet,5,225.69,Store A,Wholesale,0.15,Carlos,959.1825,Gift Card
27-07-2023,North,Monitor,10,322.11,Store A,Retail,0.15,Diana,2737.935,Debit Card
01-03-2025,West,Desk,4,209.3,Store B,Retail,0.05,Alice,795.34,Gift Card
23-02-2023,Central,Desk,16,326.16,Store C,Wholesale,0.1,Frank,4696.704,Credit Card
11-01-2023,East,Monitor,13,515.42,Store D,Retail,0,Bob,6700.46,Online
16-04-2024,West,Tablet,7,129.83,Store A,Wholesale,0,Carlos,908.81,Gift Card
09-03-2024,Central,Monitor,17,376.15,Store C,Retail,0.05,Diana,6074.8225,Gift Card
07-10-2024,South,Chair,8,385.46,Store A,Wholesale,0,Bob,3083.68,Cash
06-10-2023,West,Printer,2,474.13,Store D,Wholesale,0,Carlos,948.26,Gift Card
08-04-2023,West,Monitor,15,506.17,Store B,Wholesale,0.05,Alice,7212.9225,Online
20-02-2024,South,Phone,1,67.38,Store D,Retail,0.15,Alice,57.273,Credit Card
30-01-2023,West,Chair,15,274.3,Store B,Retail,0.15,Frank,3497.325,Credit Card
12-05-2023,South,Monitor,2,334.48,Store B,Wholesale,0,Alice,668.96,Debit Card
08-01-2024,South,Chair,7,562.6,Store A,Retail,0.15,Eva,3347.47,Online
05-06-2024,North,Monitor,7,14.34,Store D,Retail,0.05,Alice,95.361,Debit Card
21-05-2025,East,Phone,11,34.72,Store B,Wholesale,0.1,Diana,343.728,Gift Card
21-05-2025,East,Chair,7,15.06,Store A,Retail,0,Alice,105.42,Cash
05-03-2023,East,Printer,11,488.17,Store B,Wholesale,0.05,Bob,5101.3765,Cash
27-10-2024,South,Tablet,10,268.39,Store B,Retail,0.05,Alice,2549.705,Credit Card
24-03-2025,North,Tablet,5,64.18,Store C,Retail,0.1,Eva,288.81,Gift Card
21-09-2024,West,Phone,15,466.55,Store A,Retail,0.05,Alice,6648.3375,Cash
18-05-2025,North,Desk,8,505.34,Store B,Retail,0.05,Bob,3840.584,Debit Card
11-07-2024,East,Monitor,6,100.75,Store A,Wholesale,0.1,Frank,544.05,Credit Card
27-01-2025,North,Tablet,8,352.72,Store C,Retail,0.05,Carlos,2680.672,Cash
26-11-2023,East,Laptop,9,526.26,Store B,Retail,0,Bob,4736.34,Cash
02-06-2024,Central,Printer,18,519.42,Store C,Retail,0.15,Eva,7947.126,Cash
17-01-2023,North,Chair,18,108.46,Store D,Wholesale,0.05,Frank,1854.666,Online
03-05-2025,North,Desk,13,420.68,Store D,Wholesale,0.05,Frank,5195.398,Online
05-01-2025,North,Printer,17,5.91,Store A,Wholesale,0.15,Eva,85.3995,Online
20-02-2024,East,Phone,4,452.77,Store B,Retail,0,Diana,1811.08,Debit Card
26-12-2023,North,Monitor,7,157,Store A,Wholesale,0.15,Alice,934.15,Online
07-03-2023,North,Printer,11,550.86,Store C,Retail,0.1,Bob,5453.514,Online
13-09-2024,North,Chair,5,172.65,Store C,Wholesale,0.15,Alice,733.7625,Cash
02-01-2024,East,Tablet,16,145.3,Store B,Wholesale,0,Eva,2324.8,Credit Card
08-02-2025,South,Printer,10,67.38,Store C,Retail,0.1,Diana,606.42,Gift Card
04-03-2025,South,Printer,15,141.13,Store D,Wholesale,0,Carlos,2116.95,Cash
12-03-2024,Central,Tablet,1,534.61,Store D,Retail,0.05,Frank,507.8795,Online
03-07-2024,East,Phone,9,560.04,Store D,Retail,0.05,Carlos,4788.342,Gift Card
05-01-2025,North,Laptop,8,275.32,Store D,Retail,0.1,Diana,1982.304,Cash
21-03-2024,East,Phone,3,105.73,Store D,Retail,0.05,Bob,301.3305,Debit Card
28-03-2025,Central,Monitor,15,568.81,Store D,Retail,0.1,Frank,7678.935,Gift Card
13-04-2025,Central,Laptop,20,190.39,Store B,Retail,0.1,Bob,3427.02,Gift Card
30-04-2024,West,Chair,19,433.39,Store C,Retail,0.05,Bob,7822.6895,Online
15-02-2025,South,Phone,1,92.72,Store C,Wholesale,0.15,Eva,78.812,Debit Card
18-02-2025,West,Laptop,1,263.28,Store D,Wholesale,0.1,Eva,236.952,Credit Card
08-09-2023,West,Phone,11,358.59,Store B,Wholesale,0,Frank,3944.49,Credit Card
04-02-2024,Central,Tablet,18,595.53,Store B,Retail,0,Frank,10719.54,Cash
25-11-2024,North,Monitor,14,574.32,Store D,Wholesale,0.15,Diana,6834.408,Credit Card
30-12-2024,North,Laptop,18,444.13,Store D,Retail,0,Frank,7994.34,Cash
05-09-2023,West,Tablet,19,431.47,Store A,Retail,0.1,Eva,7378.137,Gift Card
01-08-2023,West,Printer,19,67.49,Store C,Retail,0,Frank,1282.31,Debit Card
06-01-2023,Central,Tablet,11,25.67,Store C,Retail,0.15,Carlos,240.0145,Credit Card
02-05-2025,Central,Phone,4,368.69,Store D,Wholesale,0,Diana,1474.76,Gift Card
21-12-2023,West,Monitor,7,257.01,Store D,Retail,0.05,Eva,1709.1165,Credit Card
10-09-2024,East,Laptop,14,85.54,Store B,Wholesale,0,Frank,1197.56,Gift Card
05-04-2024,Central,Chair,9,267.6,Store D,Retail,0.15,Eva,2047.14,Credit Card
26-07-2023,East,Desk,15,261.85,Store D,Wholesale,0.15,Diana,3338.5875,Online
12-11-2023,East,Printer,11,199.57,Store A,Retail,0.05,Bob,2085.5065,Debit Card
18-04-2025,Central,Phone,5,504.96,Store C,Retail,0.05,Diana,2398.56,Gift Card
12-08-2023,South,Chair,8,28.34,Store C,Wholesale,0.05,Alice,215.384,Cash
12-12-2024,West,Printer,17,495.13,Store D,Wholesale,0.1,Alice,7575.489,Online
07-05-2025,West,Phone,14,142.05,Store D,Retail,0.05,Frank,1889.265,Gift Card
10-03-2025,East,Chair,16,504.36,Store D,Wholesale,0,Bob,8069.76,Debit Card
01-06-2025,East,Desk,7,122.2,Store B,Retail,0,Carlos,855.4,Credit Card
19-05-2025,West,Chair,7,338.42,Store B,Retail,0.15,Alice,2013.599,Online
08-02-2023,East,Tablet,4,224.75,Store D,Wholesale,0,Frank,899,Debit Card
24-04-2025,Central,Desk,16,509.71,Store C,Wholesale,0.1,Carlos,7339.824,Cash
01-09-2024,North,Tablet,14,297.56,Store B,Wholesale,0.1,Diana,3749.256,Debit Card
07-11-2024,Central,Printer,13,365.11,Store C,Retail,0.05,Diana,4509.1085,Online
29-11-2024,East,Chair,1,139.13,Store C,Wholesale,0,Carlos,139.13,Cash
10-04-2023,West,Chair,6,543.89,Store C,Retail,0,Bob,3263.34,Cash
10-01-2024,North,Printer,19,219.7,Store A,Retail,0,Alice,4174.3,Cash
17-05-2025,South,Phone,6,94.34,Store C,Retail,0.05,Alice,537.738,Cash
26-07-2024,Central,Laptop,9,486.58,Store A,Retail,0.15,Alice,3722.337,Online
26-12-2024,South,Desk,12,578.86,Store D,Retail,0.15,Frank,5904.372,Cash
23-01-2025,East,Tablet,7,196.88,Store C,Retail,0,Diana,1378.16,Debit Card
25-03-2024,South,Phone,7,446.32,Store B,Wholesale,0.1,Alice,2811.816,Debit Card
04-03-2025,Central,Tablet,11,447.38,Store D,Wholesale,0,Alice,4921.18,Gift Card
20-10-2023,South,Desk,14,275.34,Store B,Retail,0.1,Carlos,3469.284,Online
19-09-2024,Central,Desk,2,27.64,Store B,Retail,0.15,Frank,46.988,Credit Card
23-09-2023,North,Monitor,17,439.3,Store B,Retail,0,Frank,7468.1,Online
31-12-2024,East,Printer,15,573.81,Store C,Retail,0,Alice,8607.15,Gift Card
23-01-2024,North,Desk,19,360.06,Store C,Wholesale,0.05,Eva,6499.083,Debit Card
13-06-2023,East,Laptop,7,535.2,Store C,Retail,0.1,Frank,3371.76,Debit Card
01-07-2023,East,Chair,19,161.13,Store A,Wholesale,0,Diana,3061.47,Credit Card
22-03-2025,South,Laptop,11,29.6,Store D,Retail,0.15,Carlos,276.76,Cash
07-02-2025,South,Laptop,16,172.89,Store B,Wholesale,0.15,Diana,2351.304,Credit Card
18-10-2023,North,Phone,5,48.06,Store A,Wholesale,0,Alice,240.3,Gift Card
02-01-2024,Central,Desk,7,55.76,Store C,Wholesale,0.1,Alice,351.288,Online
08-03-2025,South,Laptop,4,24.58,Store B,Wholesale,0.15,Carlos,83.572,Debit Card
03-07-2023,West,Desk,2,504.82,Store D,Retail,0,Carlos,1009.64,Debit Card
15-11-2023,North,Tablet,17,275.89,Store B,Wholesale,0.1,Bob,4221.117,Gift Card
10-02-2024,West,Desk,9,130.57,Store C,Wholesale,0.1,Eva,1057.617,Cash
09-04-2025,West,Monitor,12,312.72,Store C,Retail,0,Eva,3752.64,Gift Card
09-09-2023,West,Tablet,18,222.66,Store C,Wholesale,0.05,Alice,3807.486,Gift Card
19-03-2023,East,Phone,13,374.05,Store D,Wholesale,0.05,Diana,4619.5175,Debit Card
31-12-2024,Central,Printer,11,331.29,Store B,Wholesale,0.1,Alice,3279.771,Credit Card
24-11-2023,Central,Phone,5,533.52,Store D,Wholesale,0,Carlos,2667.6,Credit Card
15-05-2025,East,Chair,10,492.24,Store A,Retail,0,Alice,4922.4,Gift Card
06-04-2025,South,Tablet,9,543.57,Store D,Retail,0.15,Diana,4158.3105,Debit Card
06-02-2024,South,Desk,17,141.76,Store D,Wholesale,0.1,Bob,2168.928,Cash
14-05-2025,North,Laptop,12,502.7,Store D,Wholesale,0.1,Alice,5429.16,Credit Card
13-01-2023,East,Tablet,10,155.43,Store D,Wholesale,0.05,Frank,1476.585,Gift Card
19-02-2024,North,Tablet,18,203.73,Store B,Wholesale,0,Carlos,3667.14,Gift Card
07-10-2023,South,Phone,3,464.11,Store B,Wholesale,0.15,Alice,1183.4805,Gift Card
17-09-2024,Central,Chair,2,442.03,Store B,Retail,0.15,Carlos,751.451,Debit Card
07-05-2023,North,Phone,7,82.91,Store A,Retail,0.05,Eva,551.3515,Debit Card
12-12-2023,North,Phone,13,468.16,Store B,Retail,0.15,Alice,5173.168,Cash
11-03-2025,Central,Tablet,3,11.32,Store C,Retail,0.05,Eva,32.262,Online
29-03-2024,East,Chair,1,378.36,Store A,Retail,0.05,Eva,359.442,Cash
28-07-2024,West,Tablet,6,61.06,Store D,Wholesale,0,Bob,366.36,Debit Card
11-07-2024,South,Tablet,14,98.06,Store A,Wholesale,0.1,Alice,1235.556,Debit Card
05-07-2024,West,Laptop,16,123.86,Store A,Wholesale,0.15,Alice,1684.496,Gift Card
19-03-2024,East,Laptop,16,90.3,Store C,Wholesale,0.05,Diana,1372.56,Online
25-12-2023,Central,Tablet,18,470.91,Store C,Wholesale,0.1,Eva,7628.742,Gift Card
03-12-2024,South,Monitor,12,383.45,Store C,Retail,0,Bob,4601.4,Debit Card
08-09-2023,East,Tablet,20,293.94,Store B,Retail,0.15,Alice,4996.98,Credit Card
05-01-2024,East,Desk,2,454.01,Store B,Wholesale,0,Diana,908.02,Online
03-08-2023,South,Chair,5,163.55,Store D,Retail,0.05,Frank,776.8625,Cash
11-02-2025,North,Monitor,12,141.61,Store B,Wholesale,0,Frank,1699.32,Credit Card
17-06-2023,South,Chair,6,332.18,Store B,Wholesale,0.1,Bob,1793.772,Online
05-02-2024,Central,Monitor,14,463.96,Store D,Retail,0.15,Diana,5521.124,Gift Card
17-03-2024,South,Desk,10,68.27,Store A,Wholesale,0.15,Diana,580.295,Credit Card
03-02-2024,Central,Laptop,8,27.01,Store C,Wholesale,0.05,Eva,205.276,Online
31-03-2023,North,Tablet,9,78.8,Store D,Retail,0.1,Alice,638.28,Online
18-08-2023,West,Tablet,16,174.68,Store B,Wholesale,0.15,Frank,2375.648,Credit Card
10-09-2023,Central,Printer,4,306.06,Store C,Wholesale,0.05,Carlos,1163.028,Gift Card
29-01-2024,South,Tablet,12,164.22,Store C,Retail,0,Bob,1970.64,Credit Card
21-03-2024,North,Tablet,20,336.29,Store C,Retail,0,Eva,6725.8,Gift Card
03-08-2024,West,Tablet,7,180.25,Store D,Retail,0.1,Diana,1135.575,Gift Card
05-05-2025,North,Monitor,1,21.75,Store C,Retail,0,Alice,21.75,Cash
08-02-2023,West,Tablet,13,149.16,Store C,Retail,0.1,Eva,1745.172,Cash
26-05-2023,Central,Chair,7,220.9,Store A,Wholesale,0.15,Bob,1314.355,Gift Card
15-07-2024,East,Chair,1,364.27,Store A,Retail,0.1,Alice,327.843,Debit Card
18-12-2024,North,Monitor,9,306.42,Store C,Wholesale,0,Bob,2757.78,Online
29-09-2024,North,Tablet,18,589,Store B,Wholesale,0.1,Diana,9541.8,Cash
25-10-2024,South,Desk,16,249.45,Store C,Wholesale,0.1,Alice,3592.08,Cash
06-01-2025,North,Monitor,20,440.32,Store C,Retail,0.05,Alice,8366.08,Debit Card
19-11-2023,Central,Tablet,3,101.34,Store A,Wholesale,0,Carlos,304.02,Debit Card
11-04-2024,South,Phone,17,311.61,Store A,Retail,0.05,Eva,5032.5015,Online
30-03-2024,South,Monitor,2,441.18,Store B,Retail,0.15,Bob,750.006,Cash
25-11-2024,North,Chair,20,286.66,Store D,Retail,0.1,Carlos,5159.88,Debit Card
06-01-2025,North,Printer,13,483.63,Store A,Retail,0.05,Carlos,5972.8305,Cash
15-04-2023,West,Tablet,8,304.15,Store B,Wholesale,0.05,Carlos,2311.54,Debit Card
07-02-2024,East,Printer,10,452.21,Store A,Retail,0.1,Eva,4069.89,Cash
02-06-2023,East,Printer,4,248.16,Store B,Retail,0.1,Diana,893.376,Credit Card
24-08-2023,East,Laptop,4,520,Store A,Retail,0,Eva,2080,Credit Card
06-12-2024,South,Chair,11,571.07,Store A,Retail,0,Frank,6281.77,Gift Card
08-12-2023,East,Tablet,11,65.57,Store D,Retail,0.1,Diana,649.143,Debit Card
12-05-2023,South,Tablet,4,397.02,Store A,Wholesale,0,Frank,1588.08,Cash
24-04-2025,West,Laptop,10,169.35,Store B,Retail,0.05,Alice,1608.825,Credit Card
23-04-2023,Central,Tablet,9,340.44,Store D,Retail,0.05,Carlos,2910.762,Debit Card
18-01-2023,North,Monitor,1,120.2,Store D,Retail,0.05,Carlos,114.19,Online
11-05-2025,North,Phone,13,169.39,Store B,Wholesale,0.15,Diana,1871.7595,Credit Card
23-12-2024,West,Tablet,10,170.72,Store A,Wholesale,0.05,Frank,1621.84,Online
20-08-2023,West,Desk,9,323.77,Store A,Wholesale,0.15,Carlos,2476.8405,Debit Card
18-03-2025,Central,Chair,4,481.86,Store B,Wholesale,0,Bob,1927.44,Online
16-01-2024,Central,Phone,4,78.05,Store A,Retail,0,Carlos,312.2,Credit Card
29-05-2024,East,Tablet,6,57.4,Store C,Wholesale,0.1,Eva,309.96,Debit Card
25-03-2025,South,Laptop,9,454.98,Store B,Wholesale,0.15,Eva,3480.597,Credit Card
22-03-2025,Central,Desk,11,365.75,Store D,Wholesale,0.05,Bob,3822.0875,Debit Card
17-08-2024,East,Phone,7,106.88,Store C,Retail,0.05,Diana,710.752,Cash
02-06-2024,South,Printer,2,250.98,Store B,Wholesale,0.1,Eva,451.764,Online
31-03-2023,South,Monitor,8,591.29,Store C,Retail,0.1,Diana,4257.288,Credit Card
19-05-2024,West,Monitor,18,369.79,Store A,Wholesale,0.05,Eva,6323.409,Cash
02-03-2023,West,Desk,15,166.24,Store D,Wholesale,0.1,Diana,2244.24,Debit Card
13-03-2023,North,Printer,12,260.76,Store C,Wholesale,0.15,Carlos,2659.752,Online
16-04-2025,West,Laptop,10,348.63,Store D,Wholesale,0.05,Diana,3311.985,Credit Card
05-06-2024,North,Chair,5,473.28,Store A,Retail,0,Diana,2366.4,Credit Card
01-09-2024,North,Chair,16,401.83,Store B,Retail,0,Eva,6429.28,Cash
21-09-2024,North,Phone,10,269.29,Store C,Retail,0,Eva,2692.9,Debit Card
11-01-2025,North,Desk,4,323.02,Store C,Retail,0.05,Diana,1227.476,Cash
04-01-2023,West,Monitor,15,439.89,Store D,Retail,0.15,Diana,5608.5975,Online
02-05-2023,West,Monitor,16,483.09,Store C,Wholesale,0.05,Alice,7342.968,Debit Card
09-07-2023,East,Phone,13,27.39,Store B,Retail,0.15,Frank,302.6595,Cash
27-02-2025,East,Monitor,18,432.52,Store D,Retail,0.05,Bob,7396.092,Credit Card
23-09-2024,West,Printer,3,360.93,Store B,Wholesale,0.15,Diana,920.3715,Debit Card
22-06-2025,East,Tablet,5,414.58,Store B,Retail,0.1,Diana,1865.61,Gift Card
19-01-2025,Central,Tablet,4,68.04,Store C,Wholesale,0,Bob,272.16,Online
03-02-2025,East,Phone,10,407.99,Store C,Retail,0.15,Eva,3467.915,Cash
11-11-2023,East,Tablet,15,274.77,Store D,Retail,0,Eva,4121.55,Cash
08-05-2024,East,Desk,15,31.81,Store C,Wholesale,0.15,Eva,405.5775,Cash
18-09-2023,South,Printer,14,268.32,Store D,Retail,0,Frank,3756.48,Online
05-04-2025,Central,Tablet,19,350.12,Store D,Retail,0.05,Alice,6319.666,Credit Card
13-09-2023,Central,Desk,9,329.15,Store A,Retail,0.05,Diana,2814.2325,Gift Card
28-06-2024,East,Monitor,1,577.07,Store C,Wholesale,0.05,Frank,548.2165,Online
06-04-2023,Central,Chair,6,544.33,Store B,Wholesale,0.1,Carlos,2939.382,Cash
13-05-2023,South,Laptop,18,331.45,Store D,Retail,0.15,Alice,5071.185,Cash
07-05-2025,East,Laptop,1,421.26,Store D,Retail,0.1,Eva,379.134,Debit Card
22-03-2025,North,Tablet,4,555.02,Store B,Retail,0.1,Diana,1998.072,Cash
24-06-2024,South,Laptop,19,254.03,Store C,Wholesale,0,Frank,4826.57,Online
29-06-2025,West,Tablet,9,533.93,Store D,Retail,0.15,Frank,4084.5645,Gift Card
01-04-2024,West,Desk,7,241.35,Store B,Wholesale,0.1,Diana,1520.505,Credit Card
04-06-2024,North,Tablet,11,160.37,Store B,Wholesale,0.05,Carlos,1675.8665,Cash
30-03-2023,East,Tablet,1,419.1,Store B,Wholesale,0.1,Carlos,377.19,Gift Card
26-03-2025,East,Laptop,13,138.72,Store D,Wholesale,0.15,Carlos,1532.856,Cash
22-08-2023,West,Monitor,8,461.04,Store B,Retail,0,Alice,3688.32,Online
16-04-2024,South,Phone,6,524.19,Store D,Retail,0.15,Frank,2673.369,Cash
11-05-2025,Central,Chair,16,305.21,Store A,Wholesale,0.1,Alice,4395.024,Debit Card
11-12-2023,North,Printer,16,438.71,Store C,Retail,0,Alice,7019.36,Online
16-01-2023,North,Printer,10,193.96,Store D,Wholesale,0.1,Alice,1745.64,Gift Card
10-05-2023,East,Phone,18,580.42,Store A,Wholesale,0.05,Bob,9925.182,Online
22-06-2024,Central,Monitor,18,91.55,Store C,Retail,0.1,Alice,1483.11,Debit Card
29-03-2025,West,Tablet,13,113.78,Store C,Wholesale,0.1,Eva,1331.226,Online
18-04-2023,North,Tablet,16,477.91,Store A,Wholesale,0,Carlos,7646.56,Credit Card
07-02-2023,Central,Laptop,14,306.39,Store A,Retail,0.1,Eva,3860.514,Cash
22-01-2025,East,Tablet,17,8.33,Store A,Retail,0.05,Eva,134.5295,Cash
04-07-2023,East,Phone,6,346.86,Store C,Retail,0.05,Eva,1977.102,Gift Card
31-07-2023,Central,Desk,14,223.26,Store B,Wholesale,0.1,Alice,2813.076,Credit Card
20-04-2023,North,Desk,6,529.1,Store D,Wholesale,0,Eva,3174.6,Debit Card
08-10-2024,Central,Tablet,11,97.34,Store D,Wholesale,0.1,Carlos,963.666,Debit Card
25-01-2024,East,Chair,11,422.89,Store B,Retail,0.1,Frank,4186.611,Credit Card
16-12-2024,South,Monitor,4,557.17,Store C,Wholesale,0.05,Frank,2117.246,Credit Card
24-10-2024,Central,Printer,9,459.65,Store B,Retail,0.1,Bob,3723.165,Gift Card
16-11-2023,West,Monitor,8,493.35,Store A,Retail,0.1,Alice,3552.12,Cash
31-03-2024,South,Laptop,13,428.59,Store D,Retail,0,Bob,5571.67,Cash
13-02-2023,East,Laptop,7,242.11,Store C,Wholesale,0.05,Eva,1610.0315,Debit Card
20-09-2023,South,Tablet,17,477.38,Store C,Retail,0.05,Alice,7709.687,Gift Card
27-06-2023,South,Chair,3,261.6,Store D,Retail,0.05,Diana,745.56,Cash
02-04-2025,Central,Laptop,6,416.2,Store A,Wholesale,0.05,Alice,2372.34,Cash
16-04-2025,North,Printer,15,99.66,Store A,Wholesale,0,Eva,1494.9,Cash
09-07-2024,Central,Laptop,16,55.56,Store D,Wholesale,0.15,Frank,755.616,Cash
23-06-2025,East,Phone,20,243.47,Store A,Wholesale,0.05,Alice,4625.93,Gift Card
09-06-2024,East,Tablet,11,185.59,Store B,Retail,0.1,Carlos,1837.341,Gift Card
01-12-2023,Central,Desk,11,347.38,Store C,Wholesale,0.05,Eva,3630.121,Credit Card
24-07-2024,West,Tablet,15,318.03,Store D,Retail,0.05,Diana,4531.9275,Gift Card
12-04-2023,West,Chair,15,242.35,Store D,Wholesale,0.15,Diana,3089.9625,Cash
17-12-2024,North,Desk,3,82.09,Store B,Retail,0.15,Eva,209.3295,Gift Card
08-08-2024,South,Monitor,10,285.73,Store D,Wholesale,0.15,Eva,2428.705,Cash
15-09-2024,East,Laptop,17,341.52,Store C,Wholesale,0.1,Eva,5225.256,Credit Card
08-10-2023,South,Tablet,14,216.4,Store D,Wholesale,0.1,Diana,2726.64,Debit Card
23-05-2025,South,Phone,16,231.76,Store B,Retail,0.15,Bob,3151.936,Online
02-01-2023,South,Laptop,7,61.47,Store C,Retail,0.15,Eva,365.7465,Online
19-10-2023,North,Desk,15,434.44,Store B,Wholesale,0,Bob,6516.6,Debit Card
25-04-2025,West,Chair,16,484.01,Store A,Wholesale,0,Alice,7744.16,Online
31-03-2024,Central,Desk,2,55.08,Store C,Wholesale,0,Frank,110.16,Credit Card
31-01-2025,North,Printer,13,223.44,Store B,Retail,0.15,Carlos,2469.012,Credit Card
27-03-2025,East,Phone,11,548.08,Store D,Wholesale,0.05,Eva,5727.436,Cash
19-01-2025,Central,Desk,11,133.64,Store D,Wholesale,0,Diana,1470.04,Debit Card
16-05-2024,North,Chair,19,368.85,Store C,Retail,0.1,Bob,6307.335,Gift Card
04-09-2023,Central,Chair,14,115.98,Store A,Wholesale,0,Bob,1623.72,Debit Card
17-12-2023,South,Monitor,9,55.04,Store B,Retail,0.15,Alice,421.056,Online
15-01-2024,Central,Monitor,4,159.54,Store A,Wholesale,0.05,Alice,606.252,Credit Card
19-12-2024,Central,Laptop,15,150.15,Store C,Retail,0,Frank,2252.25,Online
16-12-2023,North,Chair,9,57.93,Store C,Wholesale,0,Bob,521.37,Gift Card
14-05-2025,Central,Laptop,4,438.58,Store D,Retail,0.05,Alice,1666.604,Online
30-06-2023,South,Monitor,6,536.24,Store D,Retail,0,Diana,3217.44,Cash
30-06-2025,South,Phone,20,444.77,Store B,Wholesale,0.1,Diana,8005.86,Online
14-03-2025,Central,Printer,10,212.1,Store B,Retail,0.15,Eva,1802.85,Gift Card
18-04-2023,South,Phone,9,509.44,Store B,Retail,0.15,Eva,3897.216,Credit Card
11-09-2024,West,Monitor,8,236.17,Store C,Wholesale,0.15,Frank,1605.956,Cash
21-11-2023,Central,Printer,1,147.4,Store D,Retail,0,Carlos,147.4,Cash
29-02-2024,West,Tablet,8,279.74,Store B,Retail,0.05,Alice,2126.024,Gift Card
11-05-2023,West,Laptop,3,304.61,Store B,Wholesale,0.05,Bob,868.1385,Cash
11-09-2024,South,Tablet,9,238.32,Store C,Retail,0,Diana,2144.88,Cash
16-08-2024,West,Printer,16,483.37,Store B,Retail,0.1,Alice,6960.528,Debit Card
30-05-2025,North,Monitor,6,159.53,Store A,Retail,0.05,Bob,909.321,Gift Card
22-08-2023,East,Desk,19,280.6,Store A,Wholesale,0.1,Frank,4798.26,Gift Card
23-01-2024,East,Tablet,2,389.98,Store D,Wholesale,0.05,Carlos,740.962,Debit Card
16-03-2023,North,Monitor,17,485.3,Store D,Retail,0.15,Diana,7012.585,Cash
16-05-2025,South,Laptop,4,472.24,Store D,Retail,0,Alice,1888.96,Gift Card
23-05-2023,East,Monitor,8,143.53,Store D,Wholesale,0,Alice,1148.24,Cash
16-06-2024,North,Chair,5,159.92,Store B,Wholesale,0,Carlos,799.6,Cash
28-01-2025,Central,Monitor,13,447.34,Store A,Wholesale,0.05,Frank,5524.649,Cash
27-11-2024,South,Phone,13,196.8,Store B,Retail,0.1,Diana,2302.56,Cash
09-10-2023,Central,Chair,3,485.81,Store A,Wholesale,0.1,Eva,1311.687,Debit Card
21-07-2024,West,Phone,16,183.62,Store A,Wholesale,0.05,Bob,2791.024,Gift Card
03-07-2024,East,Monitor,2,373.07,Store A,Retail,0.05,Diana,708.833,Credit Card
24-09-2024,West,Monitor,17,527.68,Store B,Wholesale,0,Diana,8970.56,Gift Card
14-01-2025,East,Tablet,5,201.29,Store D,Wholesale,0,Carlos,1006.45,Online
17-02-2025,West,Desk,13,134.56,Store D,Retail,0.05,Carlos,1661.816,Credit Card
11-01-2024,South,Chair,18,209.75,Store C,Wholesale,0.15,Frank,3209.175,Debit Card
27-07-2024,East,Desk,1,272.5,Store A,Wholesale,0,Eva,272.5,Gift Card
03-12-2024,Central,Monitor,14,262.67,Store A,Retail,0.05,Carlos,3493.511,Gift Card
09-05-2025,West,Chair,13,221.39,Store D,Wholesale,0,Frank,2878.07,Debit Card
